borough_name,website,site_name,os_addressbase_uprn,borough_code,address1,address2,address3,ward_2018_name,ward_2018_code,longitude,easting,latitude,northing,BOROUGH,Cultural Venue Type,gss_code,runtime
City of Westminster,https://royalsociety.org/,Royal Society,10033553874,E09000033,6-9 Carlton House Terrace,,,St. James's,E05000644,-0.13245924520720315,529485.6961595109,51.505874557303336,180310.152745799,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.imperial.ac.uk/admin-services/acru/,Imperial College Archives and Corporate Records Unit,10033558317,E09000033,Room 455 Sherfield Building Imperial College,,,Knightsbridge and Belgravia,E05000637,-0.1748885629098304,526561.3236014311,51.49886270636737,179456.28148516687,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.arts.ac.uk/colleges/chelsea-college-of-arts,University of the Arts London: Chelsea College of Art and Design,10033569512,E09000033,16 John Islip Street,,,Vincent Square,E05000646,-0.12923257191241788,529753.096574029,51.490553665982496,178612.49887613615,Westminster,Archives,E09000033,11/27/2022
City of Westminster,http://www.nlc.org.uk/,National Liberal Club,10033570113,E09000033,Whitehall Place,,,St. James's,E05000644,-0.12382077896901487,530084.5653970544,51.506042448793366,180344.15332772117,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.rsm.ac.uk/,Royal Society of Medicine,10033570133,E09000033,1 Wimpole Street,,,Marylebone High Street,E05000641,-0.14704870602963863,528444.9459639139,51.51600691486302,181410.9348362481,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.radiocentre.org/,Radio Centre,10033570247,E09000033,77 Shaftesbury Avenue ,,,West End,E05000649,-0.13119115109302829,529554.6950176519,51.5125629330633,181056.0136904763,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.cia.org.uk/,Chemical Industries Association,10033571884,E09000033,Kings Buildings ,Smith Square,,St. James's,E05000644,-0.1261882771746833,529949.5770937013,51.495756636050544,179196.36865608144,Westminster,Archives,E09000033,11/27/2022
City of Westminster,http://bufvc.ac.uk/,British Universities Film and Video Council,10033579368,E09000033,77 Wells Street,,,West End,E05000649,-0.13730484864067324,529119.798700822,51.516374166065496,181468.93120080937,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.gdc-uk.org/,General Dental Council,10033579475,E09000033,37 Wimpole Street,,,Marylebone High Street,E05000641,-0.1487544170803053,528315.9812714774,51.51979279241893,181828.8546247981,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.wallacecollection.org/,Wallace Collection,10033582984,E09000033,Hertford House ,Manchester Square,,Marylebone High Street,E05000641,-0.1528966250999417,528036.0375107648,51.51716927618157,181529.9076062673,Westminster,Archives,E09000033,11/27/2022
City of Westminster,http://www.cpahq.org/cpahq/,Commonwealth Parliamentary Association,10033584807,E09000033,Suite 700 Westminster House ,7 Millbank,,St. James's,E05000644,-0.12639061577620983,529933.5814850515,51.49644331644375,179272.35401705542,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.rnib.org.uk/,Royal National Institute for the Blind,10033589403,E09000033,224 Great Portland Street,,,West End,E05000649,-0.14090071022191727,528869.8538492208,51.51655711020407,181482.92589178088,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://www.fla.org.uk/home/,Finance and Leasing Association,10033589788,E09000033,2nd Floor Imperial House ,15-19 Kingsway,,St. James's,E05000644,-0.11846094059794733,530434.5031717616,51.51371733394851,181206.99771057785,Westminster,Archives,E09000033,11/27/2022
City of Westminster,https://tfl.gov.uk/corporate/about-tfl/culture-and-heritage/corporate-archives,Transport for London (TfL) Corporate Archives,10033591154,E09000033,Room 250 2nd Floor ,55 Broadway,,St. James's,E05000644,-0.1335010171773175,529431.695267351,51.499426089535326,179591.36748957948,Westminster,Archives,E09000033,11/27/2022
